WikidataID,Class
Q44017,CREATION
Q44027,BUSINESS
Q44042,CREATION
Q4404583,TITLE
Q4406343,MEDIA
Q44066,ORGANISATION
Q4407649,MEDIA
Q440865,CONCEPT
Q44092,BUSINESS
Q44102,ORGANISATION
Q441144,ARTIFACT
Q44121,PERSON
Q44136,AWARD
Q442,CREATION
Q44224,ORGANISATION
Q44230,ORGANISATION
Q442718,ARTIFACT
Q44276,CREATION
Q44282,ORGANISATION
Q442887,ARTIFACT
Q44294,BUSINESS
Q44295,SPORT_TEAM
Q44300,SPORT_TEAM
Q443011,TITLE
Q4430148,BUSINESS
Q44329,PERSON
Q44353,BUSINESS
Q44356,TITLE
Q44381,LOCATION
Q44394,MEDIA
Q4440501,ORGANISATION
Q44427,MEDIA
Q4442907,MEDIA
Q44434,MEDIA
Q4444575,BUSINESS
Q444749,PERSON_TYPE
Q444915,ORGANISATION
Q44495,CREATION
Q44504,BUSINESS
Q44525,MEDIA
Q4455592,PERIOD
Q44564,LOCATION
Q445813,MEASURE
Q445822,MEASURE
Q4458350,PERSON_TYPE
Q44614,PERSON_TYPE
Q4462165,ARTIFACT
Q446604,MEDIA
Q446608,MEDIA
Q44687,ORGANISATION
Q44696,CREATION
Q447,CREATION
Q44701,CREATION
Q44725505,ORGANISATION
Q447498,ARTIFACT
Q4476727,PERSON_TYPE
Q4478,LOCATION
Q448,PERSON
Q44806,PERSON_TYPE
Q448391,ORGANISATION
Q449,PERSON
Q449164,MEASURE
Q449319,TITLE
Q44949,PERSON_TYPE
Q449676,TITLE
Q44973,CREATION
Q4497673,PERSON_TYPE
Q44996,CREATION
Q45,LOCATION
Q45009,PERSON_TYPE
Q45026,ORGANISATION
Q450345,ORGANISATION
Q45039,ORGANISATION
Q45051899,ORGANISATION
Q4508,ORGANISATION
Q450942,ARTIFACT
Q451,LOCATION
Q45123,CREATION
Q45162,PERSON_TYPE
Q451778,ORGANISATION
Q4518744,PERSON_TYPE
Q45201748,ORGANISATION
Q452199,ARTIFACT
Q45240,LOCATION
Q4524807,TITLE
Q45252,ORGANISATION
Q45276,ORGANISATION
Q452881,ORGANISATION
Q453,LOCATION
Q4530149,PERSON_TYPE
Q45315,PERSON_TYPE
Q4532718,PERSON_TYPE
Q453322,ARTIFACT
Q453623,ARTIFACT
Q45369,TITLE
Q45376,ORGANISATION
Q453851,ORGANISATION
Q453858,TITLE
Q45433,ORGANISATION
Q45464,BUSINESS
Q455096,ARTIFACT
Q45557,BUSINESS
Q456,LOCATION
Q45604,LOCATION
Q45608,AWARD
Q4564650,PERIOD
Q4564854,PERIOD
Q456496,ORGANISATION
Q4565009,EVENT
Q4565062,EVENT
Q456951,TITLE
Q457,LOCATION
Q45722,TITLE
Q45735,CREATION
Q4574584,ORGANISATION
Q45758,TITLE
Q45797,LOCATION
Q458,ORGANISATION
Q458178,PERSON
Q458231,ORGANISATION
Q458428,ORGANISATION
Q45843,PERSON_TYPE
Q45845,MEDIA
Q4585,BUSINESS
Q458622,ARTIFACT
Q459,LOCATION
Q45906,MEDIA
Q45914,PERSON_TYPE
Q45916492,TITLE
Q45924,AWARD
Q45997,PERSON
Q46,LOCATION
Q460042,TITLE
Q460125,PERSON
Q46075,PERIOD
Q46083,EVENT
Q461009,MEASURE
Q46118,PERSON_TYPE
Q46125783,BUSINESS
Q46147,ARTIFACT
Q461588,ARTIFACT
Q46163,ORGANISATION
Q461736,ORGANISATION
Q461761,MEDIA
Q461843,ARTIFACT
Q462,CREATION
Q46204,ARTIFACT
Q46205,CREATION
Q4627431,EVENT
Q4628,LOCATION
Q462910,ARTIFACT
Q4630093,EVENT
Q463179,INSTALLATION
Q463262,ORGANISATION
Q463754,PERIOD
Q464,PERSON
Q464078,ARTIFACT
Q464148,CONCEPT
Q464261,PERIOD
Q46429,PERSON_TYPE
Q4643725,CONCEPT
Q464458,PERIOD
Q464555,CONCEPT
Q4650041,MEDIA
Q4650042,MEDIA
Q4650119,MEDIA
Q4650199,MEDIA
Q46516,ORGANISATION
Q4652832,ARTIFACT
Q46531,PERSON_TYPE
Q4654167,ORGANISATION
Q465458,PERSON
Q4654727,INSTALLATION
Q46559,ORGANISATION
Q46578,MEDIA
Q466206,PERIOD
Q46636,PERSON
Q466439,CONCEPT
Q466496,CONCEPT
Q46668,AWARD
Q466706,ARTIFACT
Q466956,TITLE
Q466988,ARTIFACT
Q467112,PERSON
Q46713,PERSON_TYPE
Q4672,CREATION
Q467243,ARTIFACT
Q46751,CREATION
Q46758,CREATION
Q467649,ARTIFACT
Q46788,ORGANISATION
Q468,CREATION
Q468032,ARTIFACT
Q46807,MEDIA
Q46826,PERSON_TYPE
Q4683722,ARTIFACT
Q4684105,EVENT
Q468623,CREATION
Q46887,CREATION
Q469726,PERSON
Q46993562,BUSINESS
Q4699932,ARTIFACT
Q470,CREATION
Q47002,LOCATION
Q4702150,INSTALLATION
Q4702259,ORGANISATION
Q47024,AWARD
Q470327,PERSON
Q470412,ORGANISATION
Q4704345,MEDIA
Q47060,CREATION
Q4707775,PERSON
Q4709164,ORGANISATION
Q4710,CREATION
Q47112836,ORGANISATION
Q47129276,ORGANISATION
Q47134,LOCATION
Q47139,PERSON
Q47142,CREATION
Q47153,CREATION
Q471690,ORGANISATION
Q471732,ORGANISATION
Q47186791,BUSINESS
Q472,LOCATION
Q47209,CREATION
Q47213,PERSON
Q472311,ORGANISATION
Q47246,PERSON_TYPE
Q47287,MEDIA
Q472940,CONCEPT
Q473094,ARTIFACT
Q473128,ORGANISATION
Q47358,TITLE
Q4740023,INSTALLATION
Q474084,ARTIFACT
Q4740856,MEDIA
Q474184,CONCEPT
Q474256,ARTIFACT
Q474548,ORGANISATION
Q474698,ARTIFACT
Q47482720,TITLE
Q47492,LOCATION
Q47499,PERIOD
Q475,PERSON
Q475015,ARTIFACT
Q47501825,TITLE
Q47525582,ORGANISATION
Q47539,ORGANISATION
Q47543,ORGANISATION
Q475479,ARTIFACT
Q47550,CREATION
Q475557,ARTIFACT
Q4756042,PERSON
Q475704,ARTIFACT
Q4758108,PERSON
Q47586,ORGANISATION
Q47588,LOCATION
Q47596,MEDIA
Q47598,CREATION
Q4764100,PERSON
Q4764378,MEDIA
Q4764998,ARTIFACT
Q4765107,MEDIA
Q476608,MEDIA
Q47716,LOCATION
Q47720,ORGANISATION
Q47729,ORGANISATION
Q47740,PERSON_TYPE
Q4774471,CONCEPT
Q477477,ARTIFACT
Q47750,ORGANISATION
Q47762,SPORT_TEAM
Q47768,ORGANISATION
Q47781,ORGANISATION
Q47795,ORGANISATION
Q477986,ORGANISATION
Q478,LOCATION
Q478050,ORGANISATION
Q47817,ORGANISATION
Q47822,LOCATION
Q47832,PERSON
Q478353,ARTIFACT
Q4783815,PERSON
Q4784,CREATION
Q478507,PERSON
Q4785850,TITLE
Q47879,MEDIA
Q4789423,ORGANISATION
Q4791,CREATION
Q479171,PERSON
Q479308,PERSON
Q4795,CREATION
Q47964,MEDIA
Q48,LOCATION
Q480,CREATION
Q4800,ORGANISATION
Q48015,LOCATION
Q48026,LOCATION
Q4802638,CREATION
Q4804,CREATION
Q4806489,MEDIA
Q4808971,TITLE
Q4808999,TITLE
Q48108884,BUSINESS
Q481526,EVENT
Q4816661,PERSON_TYPE
Q48181,TITLE
Q4818610,TITLE
Q48192,ORGANISATION
Q4819491,PERIOD
Q48199,PERSON_TYPE
Q48240,MEASURE
Q48244,CREATION
Q48246,PERSON
Q482525,ORGANISATION
Q482622,ORGANISATION
Q48287,PERSON_TYPE
Q483,BUSINESS
Q483226,PERIOD
Q48331,CREATION
Q48343,PERSON_TYPE
Q483569,PERSON_TYPE
Q4839668,MEASURE
Q4842745,PERIOD
Q48438,PERSON
Q48443,CREATION
Q484605,PERSON
Q484876,TITLE
Q485207,ORGANISATION
Q4852452,ORGANISATION
Q4854204,MEDIA
Q485634,PERIOD
Q48565,CREATION
Q486,EVENT
Q48616,PERSON_TYPE
Q4863612,ARTIFACT
Q486441,PERSON
Q486839,TITLE
Q48704,CREATION
Q487112,MEASURE
Q48716,CREATION
Q4871836,EVENT
Q487417,CONCEPT
Q48767970,PERIOD
Q488,EVENT
Q488289,TITLE
Q48829,CREATION
Q4883023,PERSON_TYPE
Q4884210,BUSINESS
Q488443,PERIOD
Q4885522,TITLE
Q4887579,MEDIA
Q48885,PERSON_TYPE
Q48893,CREATION
Q48894,TITLE
Q488981,ORGANISATION
Q489,PERSON
Q4891246,PERSON
Q48935,SPORT_TEAM
Q48943,SPORT_TEAM
Q48949,SPORT_TEAM
Q48950,SPORT_TEAM
Q48951,SPORT_TEAM
Q48953,SPORT_TEAM
Q489709,ORGANISATION
Q48989,MEDIA
Q49,LOCATION
Q490,LOCATION
Q490035,ORGANISATION
Q490279,ORGANISATION
Q490388,ORGANISATION
Q49042,LOCATION
Q4905015,CONCEPT
Q49060,CREATION
Q49063,CREATION
Q49069,CREATION
Q49078,PERSON_TYPE
Q49085,PERSON_TYPE
Q49090,PERSON
Q49111,LOCATION
Q4912012,MEASURE
Q49158,LOCATION
Q49179,LOCATION
Q49186,LOCATION
Q4919430,MEASURE
Q49201,LOCATION
Q492050,CONCEPT
Q49209,PERSON_TYPE
Q49219,LOCATION
Q49222,LOCATION
Q49229,LOCATION
Q49291,PERSON_TYPE
Q49297,PERSON_TYPE
Q49299,PERSON_TYPE
Q493,PERSON
Q49306,PERSON_TYPE
Q49307,PERSON_TYPE
Q49309,PERSON_TYPE
Q4931391,TITLE
Q493210,ORGANISATION
Q49330,ORGANISATION
Q493655,TITLE
Q4937122,ARTIFACT
Q4937142,ARTIFACT
Q4937144,ARTIFACT
Q4937146,ARTIFACT
Q4937148,ARTIFACT
Q4938496,BUSINESS
Q494,CREATION
Q494299,LOCATION
Q4946327,TITLE
Q49469,CREATION
Q494792,CONCEPT
Q49497,CREATION
Q495,LOCATION
Q49540,PERSON_TYPE
Q49542,PERSON_TYPE
Q4955969,ARTIFACT
Q49585,CREATION
Q49617,CREATION
Q49623,ORGANISATION
Q49629,ORGANISATION
Q49653,ORGANISATION
Q49668,ORGANISATION
Q49670,ORGANISATION
Q49673,ORGANISATION
Q496879,PERSON
Q496967,ORGANISATION
Q4970706,TITLE
Q49727,MEDIA
Q497350,PERSON
Q4974225,PERSON_TYPE
Q49750,ORGANISATION
Q49754,ORGANISATION
Q49755,ORGANISATION
Q49756,ORGANISATION
Q49758,ORGANISATION
Q4976025,PERSON_TYPE
Q49763,ORGANISATION
Q49764,ORGANISATION
Q49766,ORGANISATION
Q49768,ORGANISATION
Q49780,CONCEPT
Q497826,PERSON
Q49816,CREATION
Q49818,CREATION
Q498184,PERSON
Q49820,CREATION
Q49824,CREATION
Q498496,ORGANISATION
Q49899,ORGANISATION
Q4990,BUSINESS
Q499126,PERSON
Q499179,ARTIFACT
Q49945,CREATION
Q4994609,CONCEPT
Q4995,BUSINESS
Q4996214,CONCEPT
Q499738,ARTIFACT
Q4998848,CREATION
Q500,PLANT
Q50001,PERSON_TYPE
Q50008,MEDIA
Q500260,LOCATION
Q500282,TITLE
Q50035,CREATION
Q50080771,BUSINESS
Q501,PERSON
Q501070,MEDIA
Q5012990,MEDIA
Q5013133,MEDIA
Q501576,ORGANISATION
Q501837,PERSON_TYPE
Q50195,LOCATION
Q502,PERSON
Q502375,PERIOD
Q50307338,TITLE
Q50309549,BUSINESS
Q5030976,MEDIA
Q5031039,MEDIA
Q50335273,BUSINESS
Q50349766,ARTIFACT
Q50349976,ARTIFACT
Q50357023,ORGANISATION
Q50362618,ARTIFACT
Q50362835,ARTIFACT
Q50363001,ARTIFACT
Q50364723,ARTIFACT
Q50364879,ARTIFACT
Q50376684,ARTIFACT
Q50379830,ARTIFACT
Q50379849,ARTIFACT
Q50383679,BUSINESS
Q504628,ORGANISATION
Q5048811,PERIOD
Q505,PERIOD
Q505605,CONCEPT
Q50579088,MEASURE
Q506120,PERSON
Q5063,CREATION
Q5066447,ORGANISATION
Q5066449,ORGANISATION
Q506674,CONCEPT
Q50684,TITLE
Q507085,ORGANISATION
Q5071058,INSTALLATION
Q50714,CREATION
Q50715,ORGANISATION
Q507237,ORGANISATION
Q507238,CONCEPT
Q5074368,ARTIFACT
Q50776,SPORT_TEAM
Q50783,SPORT_TEAM
Q50841,MEDIA
Q50857,CREATION
Q50887,MEDIA
Q509235,PERSON
Q509284,BUSINESS
Q509437,PERSON_TYPE
Q50948,CREATION
Q5096710,TITLE
Q5096712,TITLE
Q5096738,TITLE
Q5096837,TITLE
Q5096847,TITLE
Q5096927,TITLE
Q5096933,TITLE
Q5096967,TITLE
Q5096969,TITLE
Q5096971,TITLE
Q5096974,TITLE
Q5096978,TITLE
Q5096985,TITLE
Q5096990,TITLE
Q5097079,TITLE
Q509708,ORGANISATION
Q5097080,TITLE
Q5097093,TITLE
Q5097094,TITLE
Q5097095,TITLE
Q50991720,BUSINESS
Q51,LOCATION
Q510,LOCATION
Q510560,PERSON
Q51067,AWARD
Q51077,MEDIA
Q51078200,ARTIFACT
Q511,LOCATION
Q511037,PERSON
Q5111,CONCEPT
Q511252,ORGANISATION
Q51162950,BUSINESS
Q5116890,MEDIA
Q511769,PERSON
Q5118376,MEDIA
Q512,PERSON
Q5123086,MEDIA
Q512381,MEDIA
Q512437,PERSON
Q51246291,TITLE
Q513,LOCATION
Q51330,PERSON
Q51334165,TITLE
Q5137,CONCEPT
Q51374,MEASURE
Q51411,LOCATION
Q514400,PERIOD
Q5146,CONCEPT
Q514711,ORGANISATION
Q5148414,ORGANISATION
Q514912,PERSON
Q51511,PERSON
Q5155576,TITLE
Q51583005,CONCEPT
Q5160,CONCEPT
Q516051,ORGANISATION
Q51614,LOCATION
Q51618,ORGANISATION
Q51638,PERIOD
Q5165,PERIOD
Q5166,CONCEPT
Q51669,PERSON_TYPE
Q51677,TITLE
Q51684,PERSON
Q51698274,PERSON_TYPE
Q517,PERSON
Q51705,PERSON_TYPE
Q51710,PERSON_TYPE
Q5172211,PERIOD
Q517372,CONCEPT
Q5175,ORGANISATION
Q5176615,TITLE
Q5176750,TITLE
Q51782,PERSON_TYPE
Q5180255,LOCATION
Q51817,BUSINESS
Q51843990,ARTIFACT
Q518686,PERSON
Q5187,LOCATION
Q5188,PERIOD
Q5190,PERIOD
Q51955224,MEASURE
Q5196842,PERIOD
Q519862,MEASURE
Q520,LOCATION
Q52056,ORGANISATION
Q5205886,ORGANISATION
Q5206089,MEDIA
Q520765,TITLE
Q5209,PERIOD
Q521227,ORGANISATION
Q521294,MEASURE
Q521494,PERSON
Q521741,MEASURE
Q52183,PERSON
Q522994,MEASURE
Q523,LOCATION
Q5231,PERIOD
Q5232979,PERSON
Q523519,PERSON
Q5239451,PERSON
Q524,LOCATION
Q5240,PERIOD
Q524178,PERSON_TYPE
Q52418,EVENT
Q5242947,PERIOD
Q5247977,CONCEPT
Q5248934,PERIOD
Q524998,ARTIFACT
Q525,LOCATION
Q525237,ORGANISATION
Q525562,PERSON
Q5256179,ARTIFACT
Q526,ANIMAL
Q5260717,MEDIA
Q526369,CREATION
Q5266743,TITLE
Q526692,PERSON
Q52679,PERSON
Q5268,PERIOD
Q5272,PERIOD
Q52784768,ARTIFACT
Q527994,ARTIFACT
Q5281,BUSINESS
Q5281934,MEDIA
Q52833902,BUSINESS
Q52843,LEGAL
Q52847,ORGANISATION
Q5287,CONCEPT
Q5287861,TITLE
Q5289711,INSTALLATION
Q529,PERSON
Q5291,ORGANISATION
Q52910,CREATION
Q529276,PERSON
Q52986,PERSON
Q52999,LOCATION
Q530,PERSON
Q5302359,PERSON
Q53025,ORGANISATION
Q5311,PERIOD
Q531471,TITLE
Q531835,PERSON
Q531940,CREATION
Q53215,CREATION
Q53218,CREATION
Q532240,TITLE
Q5322920,ORGANISATION
Q53268,BUSINESS
Q532871,ORGANISATION
Q53289,CREATION
Q532932,PERSON_TYPE
Q533,ANIMAL
Q5332748,ARTIFACT
Q533336,ARTIFACT
Q53351,CREATION
Q534,LOCATION
Q534153,PERSON
Q534353,PERIOD
Q5344177,PERSON
Q534479,PERSON
Q534622,PERSON_TYPE
Q534889,PERSON
Q5348941,PERIOD
Q535,PERSON
Q5350273,MEDIA
Q5350323,ARTIFACT
Q535061,MEASURE
Q5354978,ORGANISATION
Q53565,PERSON
Q53582,CREATION
Q536,ANIMAL
Q536440,MEDIA
Q536499,ORGANISATION
Q536656,ORGANISATION
Q537,LOCATION
Q53706881,ARTIFACT
Q5372273,PERSON
Q5376047,BUSINESS
Q5380512,CREATION
Q53817,CREATION
Q538250,PERSON
Q5389,EVENT
Q539,PERSON
Q539312,PERSON
Q5394357,MEDIA
Q53945,CREATION
Q539597,TITLE
Q539898,ORGANISATION
Q540236,ORGANISATION
Q5404241,PERSON_TYPE
Q540432,PERSON_TYPE
Q540442,PERSON
Q5406,PERSON_TYPE
Q541,LOCATION
Q541113,ORGANISATION
Q541667,BUSINESS
Q541958,EVENT
Q541981,PERSON
Q54212,LOCATION
Q542209,ORGANISATION
Q542252,ORGANISATION
Q5425385,MEDIA
Q5428,LOCATION
Q5431156,MEDIA
Q543190,MEASURE
Q5432950,CONCEPT
Q5433264,MEDIA
Q54340,MEDIA
Q54352,LOCATION
Q54377,SUBSTANCE
Q543770,ARTIFACT
Q5439277,MEDIA
Q543929,MEASURE
Q5439750,PERIOD
Q54418347,BUSINESS
Q544290,PERSON
Q544580,PERSON
Q5449628,MEDIA
Q5451,LOCATION
Q545367,PERSON
Q54548,CREATION
Q546,LOCATION
Q5463,LOCATION
Q546506,PERSON
Q547,LOCATION
Q54718,MEDIA
Q547391,PERSON
Q547393,PERSON
Q547509,CONCEPT
Q547555,PERIOD
Q547559,ORGANISATION
Q547612,PERSON
Q5476939,MEDIA
Q5478876,PERSON
Q5478913,MEDIA
Q547995,ORGANISATION
Q548,LOCATION
Q54801,ORGANISATION
Q5484372,ORGANISATION
Q548448,ORGANISATION
Q548592,SUBSTANCE
Q54887,ARTIFACT
Q549,ANIMAL
Q54900,SPORT_TEAM
Q54913150,TITLE
Q54922,SPORT_TEAM
Q54922796,INSTALLATION
Q54936,LOCATION
Q5495019,MEDIA
Q54962361,ORGANISATION
Q549820,PERSON
Q54987930,INSTALLATION
Q5499998,CONCEPT
Q55,LOCATION
Q5500677,CONCEPT
Q550184,PERSON
Q5501842,LOCATION
Q550291,ARTIFACT
Q55065529,INSTALLATION
Q5510287,CONCEPT
Q55110213,BUSINESS
Q5511879,ARTIFACT
Q5514018,MEDIA
Q551747,PERSON
Q551766,PERSON
Q55181,ORGANISATION
Q552,LOCATION
Q55200,AWARD
Q552000,PERSON
Q55202,ORGANISATION
Q55209,PERSON_TYPE
Q5523317,PERIOD
Q552590,CONCEPT
Q55273,PERSON_TYPE
Q552742,ORGANISATION
Q55279,MEDIA
Q55285,CREATION
Q55290,PERSON_TYPE
Q553157,EVENT
Q55334267,BUSINESS
Q55344655,BUSINESS
Q553527,PERSON
Q55406252,CREATION
Q554163,PERSON
Q554198,BUSINESS
Q554230,PERSON
Q555,PERSON
Q55504213,CREATION
Q555791,PERSON
Q556,SUBSTANCE
Q55619850,INSTALLATION
Q5563038,CONCEPT
Q5566787,PERSON
Q557,PERSON
Q557000,CREATION
Q5571264,MEDIA
Q557584,PERSON
Q5579123,BUSINESS
Q558,PERSON
Q55807429,BUSINESS
Q5580918,MEASURE
Q55831,TITLE
Q55890408,CONCEPT
Q5589481,INSTALLATION
Q558954,ORGANISATION
Q5589655,TITLE
Q5589668,TITLE
Q5589680,TITLE
Q5589682,TITLE
Q5589687,TITLE
Q5589688,TITLE
Q5589724,TITLE
Q5589725,TITLE
Q559,PERSON
Q559398,ORGANISATION
Q560,SUBSTANCE
Q56010,ORGANISATION
Q56012122,BUSINESS
Q56022,TITLE
Q56024,TITLE
Q56062490,BUSINESS
Q560890,PERSON
Q56106,PERIOD
Q56150,ORGANISATION
Q56168,ORGANISATION
Q56180,PERSON_TYPE
Q56186,PERSON_TYPE
Q561972,MEDIA
Q562,PERSON
Q56240,CONCEPT
Q5629041,MEDIA
Q5629043,MEDIA
Q563,PERSON
Q56347,PERSON_TYPE
Q56371,PERSON_TYPE
Q5637873,INSTALLATION
Q5638401,MEASURE
Q56389,PERSON_TYPE
Q56394,PERSON_TYPE
Q5646,CONCEPT
Q564612,TITLE
Q56490,PERSON_TYPE
Q565155,PERSON
Q565286,ORGANISATION
Q56534,PERSON_TYPE
Q565424,TITLE
Q565507,ORGANISATION
Q565566,MEDIA
Q56585,PERSON_TYPE
Q566397,ORGANISATION
Q567,PERSON
Q56716,PERSON_TYPE
Q56775,PERSON_TYPE
Q568,SUBSTANCE
Q56813,PERSON_TYPE
Q568267,PERSON
Q56834,PERSON_TYPE
Q56875,PERSON_TYPE
Q569,SUBSTANCE
Q56911,TITLE
Q56917,PERSON_TYPE
Q569284,ORGANISATION
Q56932,PERSON_TYPE
Q5693407,MEASURE
Q5695514,MEDIA
Q56975,PERSON_TYPE
Q57,CREATION
Q5705,LOCATION
Q570738,PERIOD
Q570957,PERSON
Q57109,PERSON
Q571135,ORGANISATION
Q5715132,MEDIA
Q571521,PERIOD
Q5715575,ARTIFACT
Q571627,CONCEPT
Q571813,PERSON_TYPE
Q57203,PERSON
Q57208,ORGANISATION
Q572626,PERSON
Q57266,PERSON
Q573,PERIOD
Q57306,PERSON
Q573409,ARTIFACT
Q573422,BUSINESS
Q573552,PERIOD
Q57373,PERSON
Q573766,BUSINESS
Q5738262,MEDIA
Q5738265,MEDIA
Q573869,ORGANISATION
Q574,LOCATION
Q57410,PERSON
Q574351,PERSON
Q574557,CONCEPT
Q57465,PERSON
Q5746563,MEDIA
Q5746707,MEDIA
Q574863,ORGANISATION
Q574980,PERSON
Q575220,CONCEPT
Q575227,PERSON
Q575610,PERSON
Q575720,ORGANISATION
Q575721,ORGANISATION
Q575733,PERSON
Q57575,PERSON
Q575986,ARTIFACT
Q576,PERSON
Q57612,PERSON
Q576309,CONCEPT
Q576524,PERSON
Q57661,PERSON
Q57665,PERSON
Q57676,PERSON
Q576820,ARTIFACT
Q57689,PERSON
Q57694,PERSON
Q577,PERIOD
Q57706,ORGANISATION
Q57737,PERSON
Q57745,CREATION
Q5776,LOCATION
Q577771,PERSON
Q578,PERIOD
Q578094,PERSON
Q578109,BUSINESS
Q578136,CONCEPT
Q57815,PERSON
Q578184,INSTALLATION
Q578320,CREATION
Q578390,ORGANISATION
Q5785538,ORGANISATION
Q5788,LOCATION
Q57893,PERSON
Q5794,SPORT_TEAM
Q579564,ORGANISATION
Q579663,ORGANISATION
Q579926,ORGANISATION
Q580059,PERIOD
Q580089,ORGANISATION
Q580933,ORGANISATION
Q580939,ARTIFACT
Q581,LOCATION
Q58120,CREATION
Q5813108,CREATION
Q58150,TITLE
Q5816263,MEDIA
Q5816271,MEDIA
Q5817489,MEDIA
Q58187,PERSON_TYPE
Q582,LOCATION
Q5825,CREATION
Q582628,PERSON
Q58282,PERSON
Q583,LOCATION
Q5830,ARTIFACT
Q583031,ORGANISATION
Q58333,TITLE
Q5839121,MEDIA
Q584,LOCATION
Q584290,ORGANISATION
Q58451,TITLE
Q585,LOCATION
Q5852207,MEDIA
Q58562,PERSON_TYPE
Q586,LOCATION
Q586146,ARTIFACT
Q5861981,MEDIA
Q586651,MEASURE
Q5869,LOCATION
Q587,PERIOD
Q5871768,PLANT
Q587465,MEASURE
Q587502,BUSINESS
Q58784,CREATION
Q588,LOCATION
Q58818,AWARD
Q5882315,MEDIA
Q58843,PERSON_TYPE
Q58848,CONCEPT
Q5885,CONCEPT
Q589,LOCATION
Q58916,SPORT_TEAM
Q589281,ARTIFACT
Q589298,TITLE
Q589307,ARTIFACT
Q589468,CONCEPT
Q58983,CREATION
Q59,ARTIFACT
Q590267,ORGANISATION
Q59036,CREATION
Q59055,MEDIA
Q59079,MEDIA
Q59083,MEDIA
Q59098,PERSON
Q59099,ANIMAL
Q591,LOCATION
Q59177,ORGANISATION
Q59190,CREATION
Q592305,PERSON
Q5928,PERSON
Q592832,CONCEPT
Q592866,TITLE
Q592909,PERSON
Q593,CREATION
Q593011,MEASURE
Q59328,CREATION
Q593467,ORGANISATION
Q5934909,PERSON_TYPE
Q5936772,ARTIFACT
Q593786,BUSINESS
Q593915,PERSON
Q593966,MEASURE
Q5942184,MEASURE
Q5944134,MEDIA
Q595,CREATION
Q59509,CREATION
Q595170,MEASURE
Q595171,PERSON
Q59528,PERSON
Q59574,ORGANISATION
Q59599,CONCEPT
Q596,LOCATION
Q5962,MEASURE
Q5963772,MEASURE
Q59640,PERSON
Q59641,PERSON
Q59655,PERSON
Q5965575,MEDIA
Q59665,PERSON
Q5967922,MEDIA
Q596850,ORGANISATION
Q59692,PERSON
Q59693,PERSON
Q597,LOCATION
Q59705,MEDIA
Q59720,ARTIFACT
Q5972577,ORGANISATION
Q5974717,INSTALLATION
Q59771,LOCATION
Q597933,MEDIA
Q598435,ORGANISATION
Q5988280,MEDIA
Q599124,PERSON
Q59938,ORGANISATION
Q5997,MEASURE
Q599905,ORGANISATION
Q59996,PERSON
Q59999,PERSON
Q60,LOCATION
Q600,PERSON
Q60039,PERSON
Q60045,PERSON
Q60046,PERSON_TYPE
Q600527,MEDIA
Q600809,MEASURE
Q60087,PERSON
Q601,LOCATION
Q60101,MEASURE
Q6012097,MEDIA
Q60123,LOCATION
Q60130,LOCATION
Q60151,CREATION
Q60155,ORGANISATION
Q6015972,PERIOD
Q6015984,PERIOD
Q6015989,PERIOD
Q6016005,PERIOD
Q6016007,PERIOD
Q6016022,PERIOD
Q6016023,PERIOD
Q60161,CREATION
Q601660,MEASURE
Q60169,ORGANISATION
Q60172,ORGANISATION
Q6017935,INSTALLATION
Q6020526,ORGANISATION
Q60269,PERSON_TYPE
Q60290,ORGANISATION
Q60334,PERSON
Q60370,CREATION
Q604,LOCATION
Q604047,PERSON
Q6041964,MEDIA
Q6041973,MEDIA
Q6042026,INSTALLATION
Q60427,ORGANISATION
Q604488,ORGANISATION
Q604696,PERIOD
Q6047726,ORGANISATION
Q604916,ARTIFACT
Q604950,MEASURE
Q6049801,INSTALLATION
Q6049876,BUSINESS
Q605,PERSON
Q60510,PERSON_TYPE
Q6051258,ORGANISATION
Q60518,ORGANISATION
Q6052145,ORGANISATION
Q6052294,ORGANISATION
Q605233,MEDIA
Q6052388,ORGANISATION
Q605326,ORGANISATION
Q605336,ARTIFACT
Q605417,PERSON
Q6055349,INSTALLATION
Q605704,MEASURE
Q60588,ORGANISATION
Q6059434,MEDIA
Q605955,ARTIFACT
Q606,ANIMAL
Q606177,PERSON_TYPE
Q606569,PERSON
Q6065718,MEDIA
Q60658,ORGANISATION
Q60665,PERSON
Q60667,ORGANISATION
Q60668,ORGANISATION
Q60672,CREATION
Q606801,MEASURE
Q60685,PERSON
Q6068633,CREATION
Q607,PERSON
Q6071846,INSTALLATION
Q60719,TITLE
Q6073130,MEDIA
Q6074244,PLANT
Q607470,CONCEPT
Q607708,CONCEPT
Q607982,TITLE
Q6080865,MEDIA
Q608166,PERSON
Q6082494,ORGANISATION
Q6085537,TITLE
Q6085561,TITLE
Q60874,EVENT
Q6088449,TITLE
Q609,PERSON
Q60926,CREATION
Q6093441,CREATION
Q6095846,MEDIA
Q61,LOCATION
Q610,LOCATION
Q6101676,BUSINESS
Q610190,MEDIA
Q610337,PERSON
Q6104328,INSTALLATION
Q6106,LOCATION
Q61061,TITLE
Q61076,CREATION
Q61078,PERSON
Q610926,CREATION
Q611,LOCATION
Q6110251,BUSINESS
Q61116,AWARD
Q611847,ARTIFACT
Q611973,PERIOD
Q612,LOCATION
Q613,LOCATION
Q61302,LOCATION
Q61310,PERSON
Q61324,CREATION
Q6136219,MEDIA
Q613643,ARTIFACT
Q6137467,MEDIA
